,_id,name,latitud,longitud,geometry
0,602161afa8847ab9f63b68dc,Starbucks,37.78578235753868,-122.39668675186688,"{'type': 'Point', 'coordinates': [-122.39668675186688, 37.78578235753868]}"
1,60216787a8847ab9f63b68fd,San Francisco International Airport (SFO) (San Francisco International Airport),37.6167130000997,-122.38709449768066,"{'type': 'Point', 'coordinates': [-122.38709449768066, 37.6167130000997]}"
2,602168baa8847ab9f63b6901,San Francisco SPCA Veterinary Hospital,37.766633450405465,-122.41214303998395,"{'type': 'Point', 'coordinates': [-122.41214303998395, 37.766633450405465]}"
3,60216908a8847ab9f63b6911,Universal Education,37.7900465,-122.4008744,"{'type': 'Point', 'coordinates': [-122.4008744, 37.7900465]}"
4,6021695fa8847ab9f63b691e,sweetgreen,37.7872625,-122.3986346,"{'type': 'Point', 'coordinates': [-122.3986346, 37.7872625]}"
5,60216999a8847ab9f63b6944,City Nights,37.7820910906291,-122.39756969521922,"{'type': 'Point', 'coordinates': [-122.39756969521922, 37.7820910906291]}"
6,60216787a8847ab9f63b68fd,San Francisco International Airport (SFO) (San Francisco International Airport),37.6167130000997,-122.38709449768066,"{'type': 'Point', 'coordinates': [-122.38709449768066, 37.6167130000997]}"
